tweet_id,tweet_text,img_url,lgbtterm1,lgbtcat1,lgbtterm2,lgbtcat2,lgbtterm3,lgbtcat3,raceterm1,racecat1,raceterm2,racecat2,raceterm3,racecat3
1133104804815728641g,@AOC The majority of your Mexican race are Catholic. You are an embarrassment to all of them by having turned against God and turned anti Christian America Socialist. Socialism is working great in Venezuela. Grow up and turn to God. I will pray for you. ✝️✝️✝️ https://t.co/7IApEK5Aur,http://pbs.twimg.com/media/D7mYpMTVsAAk6hP.jpg,NA,NA,NA,NA,NA,NA,mex,hispanic,mexican,hispanic,NA,NA
1142935811811434501g,"45 tells McGahn 2 fire Mueller. McGahn says 45 is talkin crazy shit. 45 calls McGahn back asks if he’s done it yet. Mueller writes 440pg report detailing 45’s crazy shit Not Dems, Republicans or Jesus can figure out how 2 arrest this white man. https://t.co/Q7Zz1CDQSN",http://pbs.twimg.com/tweet_video_thumb/D9yFS4eXYAAcSm4.jpg,NA,NA,NA,NA,NA,NA,white man,white,NA,NA,NA,NA
1144701691511619584g,I’m niggas https://t.co/hv1Q4uobso,http://pbs.twimg.com/media/D-LMHoIWwAE147a.jpg,NA,NA,NA,NA,NA,NA,nigga,black,niggas,black,NA,NA
1160529436799840256g,"@Scaramucci U need 2 catch up, he turned on the USA when he became Putin's puppet, every damn lie, the 10 acts of obstruction of Justice, every racist comment, he chose white supremacists, he separated families, only the top 1% got a tax break, chose the NRA over human lives, https://t.co/ArT0CiCUtq",http://pbs.twimg.com/media/EBsHXgsW4AI009q.jpg,NA,NA,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1166054822367375362g,@James7303 @sundance7055 @MeltingInMarana @KAGRevolution @tagruber @Derameth @DebraAmerican @Harleytrouble @ElaineEbk @KimberlyM1M @MissV4T @SweetTex93 @ccblog2 @AndreaMichels @steven_kerns @MrDiddy85 @xXRiseAboveXx @PMistress2020 @MarthaAnne1972 @qcrushtees @NJ_2_FL Donald J Trump...👍🏼👍🏼👍🏼👍🏼 #Trump2020Landslide #LatinoswithTrump #MAGA #KAG2020 #BuildThatWall https://t.co/eTd5H5bM35,http://pbs.twimg.com/media/EC6orHyXsAcS6Um.jpg,NA,NA,NA,NA,NA,NA,buildthatwall,hispanic,latino,hispanic,latinos,hispanic
1092113162869137408g,Thanks @mspagesays for sharing an important Black History fact! #SuperBowl #BlackHistory365 #truth https://t.co/vYqclrub63,http://pbs.twimg.com/media/Dyf3IBvVYAAg376.jpg,NA,NA,NA,NA,NA,NA,black history,black,NA,NA,NA,NA
1146092257675743232g,"When @Kaepernick7 did that thing, that gets all the low key racists, to out themselves. #StrangerThings https://t.co/BtlR8mKBSG",http://pbs.twimg.com/tweet_video_thumb/D-e8026XoAAjtj-.jpg,NA,NA,NA,NA,NA,NA,racist,minority,racists,minority,NA,NA
1155968641235427332g,These are Historic times. Families have been fragmented &amp; torn. Friends have turned on one another! The polarization of racism &amp; hate has driven a wedge between the very heart of our Nation! These are difficult times for ALL Americans. Meanwhile The Entire World Is Watching!⚖️🇺🇲 https://t.co/fE2r7tMOB4,http://pbs.twimg.com/media/EArTWEaUYAUAD55.jpg,NA,NA,NA,NA,NA,NA,racism,minority,NA,NA,NA,NA
1143296726465253376g,@raymysterio305 @Kfuller8870 Ok for those that want reparations ask yourself were you a slave working in the fields did I own slaves NO so why do you think you DESERVE IT your life's are much better than them. Get a clue. https://t.co/lwRO9BQ3Xf,http://pbs.twimg.com/tweet_video_thumb/D93OTz-UEAYk-IZ.jpg,NA,NA,NA,NA,NA,NA,slaves,black,NA,NA,NA,NA
1143850006652174336g,@PeterEMWells @Franklin_Graham @POTUS @realDonaldTrump @mPinoe @USWNT Yes Frankl is a homophobic prick https://t.co/KIDpZhPpDW,http://pbs.twimg.com/media/D9_FhDwU0AAnMyy.jpg,bi,bisexual,homo,lgbtq+,homophobic,lgbtq+,NA,NA,NA,NA,NA,NA
1166344686081982467g,"@real_defender @realDonaldTrump Or? No one believes the racist, womanizing, lying 🤥 dictator wannabe? https://t.co/vnel9YG3F6",http://pbs.twimg.com/media/EC-wTBxVUAAQ1rJ.jpg,NA,NA,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1083038246618189829g,Thank you Law Enforcement! #BackTheBlue https://t.co/tgzaRxuvfP,http://pbs.twimg.com/media/Dwe5ibDUwAYvSyY.jpg,NA,NA,NA,NA,NA,NA,backtheblue,black,NA,NA,NA,NA
1089239761888268288g,Been blocking racists all morning. It’s empowering! If only it were possible IRL. https://t.co/rCBP7TcDRb,http://pbs.twimg.com/tweet_video_thumb/Dx3BwgcUUAA_j-w.jpg,NA,NA,NA,NA,NA,NA,racist,minority,racists,minority,NA,NA
1131977853883564032g,"@TorraineWalker Sounds about right.... YT man pleads guilty for TERRORIST acts/planning , serves a few years and gets out. Prob will get a job and second chance --------- But Black people are in jail for DECADES for small amounts of weed &amp; Woman are getting 99 years for a miscarriage.??? https://t.co/6xurXY82jn",http://pbs.twimg.com/tweet_video_thumb/D7WXtGbXoAANu-r.jpg,NA,NA,NA,NA,NA,NA,black people,black,NA,NA,NA,NA
1090627922476650499g,@roseroserose93 @1EverettAnthony You know what's crazy my lady has said the same shit about me #plottwist Damn Latinas saying all men are dramatic #wtfock 🤨😋😂😂😂 https://t.co/VIMcFXbmPi,http://pbs.twimg.com/tweet_video_thumb/DyKwTiWU0AA4oYT.jpg,NA,NA,NA,NA,NA,NA,latina,hispanic,latinas,hispanic,NA,NA
1080448963847712768g,"@davidakin Somehow, the North Korean woman seems more believable than the woman on Ford's News Network. #onpoli https://t.co/0tqUxRMByb",http://pbs.twimg.com/media/Dv6GgijVYAATTxW.jpg,NA,NA,NA,NA,NA,NA,korean,asian,north korean,asian,NA,NA
1080645311448707072g,"Trump: Day 712 -Day 12 of the #TrumpShutdown -Vows 2 Keep Government Shutdown -Went on a String of Unhinged Rants -Lied About Illegal Immigration Stats -Claims He ""Essentially"" Fired Mattis -Defended Russia's Afghan Invasion -Displayed Poster of Self During Mtg https://t.co/k9TICdtmc0",http://pbs.twimg.com/media/Dv85Lt-VAAAdum-.jpg,NA,NA,NA,NA,NA,NA,immig,immigrant,immigration,immigrant,afg,middle eastern
1159162421711462401g,"@realDonaldTrump My children's names are 100% Hispanic, yet they're 68% Irish so...... #Dotard https://t.co/4hI88BLjWv",http://pbs.twimg.com/media/EBYsFE-WsAAvBzZ.jpg,NA,NA,NA,NA,NA,NA,hispanic,hispanic,NA,NA,NA,NA
1087078365536964608g,Of course there are the people who have been so brainwashed about immigration they believe ALLl their own great-great-grandparents were born here. https://t.co/LGrOSYdh8k,http://pbs.twimg.com/media/DxYTnmgX4AEJWAZ.jpg,NA,NA,NA,NA,NA,NA,immig,immigrant,immigration,immigrant,NA,NA
1136605119917805571g,When MS-13 moves into your neighborhood to sell Mexican drugs to your kids don’t worry Bernie and Liz will protect you. https://t.co/xJ5oO8TAOR,http://pbs.twimg.com/media/D8YIUiqXkAAixcA.jpg,NA,NA,NA,NA,NA,NA,mex,hispanic,mexican,hispanic,NA,NA
1136983239233626112g,Praise Allah she is beautiful #Moors #islam https://t.co/alcbGJUZ5q,http://pbs.twimg.com/ext_tw_video_thumb/1136982879412674561/pu/img/lyW3Rbfp6aoyG3Qd.jpg,NA,NA,NA,NA,NA,NA,islam,middle eastern,NA,NA,NA,NA
1092543842761478145g,"2 B clear, some of us are cracking jokes because he's #British and not because he's being #deported. That would be @TomiLahren and other #WhiteSupremacist #21Savage https://t.co/E3TNqKRomQ",http://pbs.twimg.com/media/Dyl-1FuXQAIy3IL.jpg,NA,NA,NA,NA,NA,NA,deport,immigrant,deported,immigrant,whites,white
1152265845269291011g,Looking at events this week seems like Puerto Ricans are self-sufficient alright. They don’t need a Captain America. What say @moefeliu? https://t.co/wURUoozlHX,http://pbs.twimg.com/media/D_2rrN5X4AATjY6.jpg,NA,NA,NA,NA,NA,NA,puerto rican,hispanic,puerto ricans,hispanic,NA,NA
1094065291011784704g,LMBO!!!! #BlackHistory #BlackHistoryMonth #BlackExcellence #YingYangTwins https://t.co/OYnCUK1yex,http://pbs.twimg.com/media/Dy7mlMxWsAAUP9W.jpg,NA,NA,NA,NA,NA,NA,blackexcellence,black,NA,NA,NA,NA
1090987260701487104g,"Amnesty International has published a (long) report on corporate complicity in the Israeli occupation of Palestine, and has launched corresponding campaigns to demand accountability from these same companies. Check it out! Destination: Occupation. Report: https://t.co/cdURiXuvbe https://t.co/2weskj6ZmP",http://pbs.twimg.com/media/DyP3HhfVYAEnNZE.jpg,bi,bisexual,NA,NA,NA,NA,israeli,middle eastern,NA,NA,NA,NA
1086614074572587008g,@SenateDems Compromise? Doesn't sound like it #EndTheShutdown #BuildTheWall https://t.co/shgsl8tQx6,http://pbs.twimg.com/media/DxRtvdCWkAAmAew.jpg,NA,NA,NA,NA,NA,NA,buildthewall,hispanic,NA,NA,NA,NA
1144425530437058561g,"By the way, Bernie is a f*cking racist. Look at Hillary look at him when he says this: “When you’re white, you don’t know what it’s like to be living in a ghetto.” #NeverBernie #DemDebate2 #DemocratDebate https://t.co/avM2cwighJ",http://pbs.twimg.com/tweet_video_thumb/D-HQ8wrW4AIkgHt.jpg,NA,NA,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1081558317137317889g,"I complained about a Muslim in Congress that called our POTUS a ""Mother-Fucker"" and Facebook threw me in jail. https://t.co/G5dHXc3hSt",http://pbs.twimg.com/media/DwJ3jI0X4AEzVAP.jpg,NA,NA,NA,NA,NA,NA,muslim,middle eastern,NA,NA,NA,NA
1154744777096781824g,"""Be the kind of woman who, when your feet hit the floor each morning, the devil says ""Oh, no! She's up."" ~ @joannagaines #quote #quotes #FlashbackFriday @Marvel #BlackPanther @GameStop #BlacKkKlansman #ImUp☝🏽 https://t.co/OSBPbZZNX7",http://pbs.twimg.com/media/EAZ6PsuXsAAKCEs.jpg,NA,NA,NA,NA,NA,NA,blackpanther,black,kkk,white,klansman,white
1149808055095353345g,@wgbhnews @JoaquinCastrotx @RepLoriTrahan You know I was born in Mass. and i can't believe how fxxkup it's now. If I didn't go to Vietnam I would probably left by now. I served my country for years and to see how many idiots Dems are in Cong. Glad I went to a college outbwest. Illegal immigration need to be fixed .Tx vet https://t.co/fVYkf7Vke2,http://pbs.twimg.com/tweet_video_thumb/D_TwUt3WsAUuJhG.jpg,NA,NA,NA,NA,NA,NA,immig,immigrant,immigration,immigrant,NA,NA
1082690990492798977g,trump's strategy WRT the border wall is called BLACKMAIL. Unless you agree to put $5 bil. into my slush fund (Is there really any doubt about who will get the money for the wall) I will bring this country to its knees. Guess what trump... https://t.co/mVDoZEM5vy,http://pbs.twimg.com/media/DwZ9tsTV4AAr3tq.jpg,bi,bisexual,NA,NA,NA,NA,border wall,hispanic,NA,NA,NA,NA
1094086754334732289g,"Every time I’m quickly scrolling through and a pic of a baguette or a worm go by I’m like, *all squinty* fuuuuck, is this it??? 2019 is bananas, y’all. #BezosBlackmail #Bezos #Peckergate #NationalEnquirer https://t.co/9ECpHmiYvf",http://pbs.twimg.com/tweet_video_thumb/Dy76GgCUUAAIL5X.jpg,NA,NA,NA,NA,NA,NA,squinty,asian,NA,NA,NA,NA
1131254379523129344g,"So, what CAN you do? You DON'T do DACA, or any kind of real #immigration policy, you DON'T understand #TradeWars or #commerce, you DON'T do #truth. You are as transparent as #mud. You ARE a whiney #crybaby. Stop talking about YOU. Do the WORK you ARE supposed to DO. https://t.co/qonFcSsjnn",http://pbs.twimg.com/media/D7MF15HVsAA6Bjw.jpg,trans,transgender,NA,NA,NA,NA,immig,immigrant,immigration,immigrant,NA,NA
1144426509802909696g,Dems only care about ILLEGALS 😠😠😠 #KAGA2020 🇺🇸🇺🇸🇺🇸 https://t.co/AY57VRlubq,http://pbs.twimg.com/media/D-HR2BVXkAAnlau.jpg,NA,NA,NA,NA,NA,NA,illegals,immigrant,NA,NA,NA,NA
1091375777780776961g,#Knicks..Porzingis blows off intro press conference in DALLAS.tells Mark Cuban I’m bigger than Emmitt Smith in DALLAS &amp; has family matters in Latvia that are more important!! https://t.co/tcwCI1MN3A,http://pbs.twimg.com/tweet_video_thumb/DyVYemnXgAA7N-N.jpg,bi,bisexual,NA,NA,NA,NA,cuban,black,NA,NA,NA,NA
1085561601279905792g,#BuildThatWall https://t.co/HEb76yOOd1,http://pbs.twimg.com/media/DxCwhM2X0AASjKc.jpg,NA,NA,NA,NA,NA,NA,buildthatwall,hispanic,NA,NA,NA,NA
1080688442680455168g,"@judithravestein @MikeTokes @Jali_Cat @JeffFlake @POTUS If you like Communism, don’t like your Freedom,&amp; you want to be Controlled by the Illuminati Globalist, Communists, who want to Rule the world with a One World Order, you won’t like President Trump . https://t.co/AVgPQHIFaM",http://pbs.twimg.com/media/Dv9gaCJU0AAo7ul.jpg,NA,NA,NA,NA,NA,NA,globalist,jewish,NA,NA,NA,NA
1128778509306998784g,"#25whitemen of the #AlabamaSenate and one alleged closeted lesbian governor, @GovernorKayIvey Put #Alabama in a time machine back to 1819. #AlabamaAbortionBan #alabamaabortionlaw #alpolitics https://t.co/UqpnpTzCeG",http://pbs.twimg.com/tweet_video_thumb/D6o6DqNXsAE4ICi.jpg,bi,bisexual,lesbian,lesbian,NA,NA,NA,NA,NA,NA,NA,NA
1163868504438792192g,"@RashidaTlaib YOU'RE SUCH A WORTHLESS CONGRESSMAN. PALESTINIANS ARE GETTING WHAT THEY DESERVE, THEI THEY WANT ISRAEL TO BE DESTROYED. PALESTINIANS ARE ONE OF THE MOST PEOPLE IN THE WORLD. THEY DON'T WANT PEACE, THEIR CENTERED ON THE DEATH OF ISRAEL, SO AMERICANS HAVE LITTLE PITY ON THEM.🇮🇱 https://t.co/Avi50R1O6j",http://pbs.twimg.com/tweet_video_thumb/ECbkOz4XsAAkFDo.jpg,NA,NA,NA,NA,NA,NA,palestinian,middle eastern,NA,NA,palestinians,middle eastern
1084285723614818304g,ol girl making 10k off 1k horny niggas? first of all: https://t.co/dY9km3olGV,http://pbs.twimg.com/tweet_video_thumb/DwwoHTzU0AAoykD.jpg,NA,NA,NA,NA,NA,NA,nigga,black,niggas,black,NA,NA
1094057084461740032g,@cafreeland @markhollandlib @JustinTrudeau @JaffnaPressClub @Meerasrini It was only in 1833 after the Colebrooke reforms of 1832 that pre-dominantly Tamil territories were integrated into a unified Ceylon. Until then they were administered separately. https://t.co/DA4BSGKWY4 https://t.co/yJZ9jy8lhr,http://pbs.twimg.com/media/Dy7eo7HW0AA51yk.jpg,NA,NA,NA,NA,NA,NA,tamil,asian,NA,NA,NA,NA
1084957990724096000g,@OMNIcnsrvative @DavidRutz @benshapiro @TamikaDMallory @MeghanMcCain @womensmarch I'd be more than happy to debate the following article with anyone who disagrees with the content of it relative to Farrakhan: https://t.co/tON1i8Welp #BlackCommunity #AfricanAmericans https://t.co/TMIDy7eKd6,http://pbs.twimg.com/media/Dw6LfegVAAApxgt.jpg,NA,NA,NA,NA,NA,NA,blackcommunity,black,NA,NA,NA,NA
1151213884599988224g,"Yeah, we know who the others are. Our president is racist. And if you vote for him..... Just saying. @realDonaldTrump you are a racist! https://t.co/jD9jDgWSA1",http://pbs.twimg.com/media/D_nu69PUwAAR5RS.jpg,NA,NA,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1135694768078434305g,Black men don’t cheat https://t.co/NrjRxbFRpI,http://pbs.twimg.com/media/D8LMTfoUwAAoYrO.jpg,NA,NA,NA,NA,NA,NA,black men,black,NA,NA,NA,NA
1085059991298625536g,"@w_terrence If anyone doesn’t understand the need for border security, they most likely are for open borders and straight up wacky. https://t.co/WJhKy4Flv7",http://pbs.twimg.com/media/Dw7oT3gWsAsiy8U.jpg,NA,NA,NA,NA,NA,NA,border security,hispanic,NA,NA,NA,NA
1135258411061469187g,"@ewarren Everytime you get called Pocahontas, I feel he is insulting me, as well. Descended from Native Americans but not enough for a tribe. STILL DESCENDED FROM NATIVE AMERICANS! https://t.co/QOYjIG0h6L",http://pbs.twimg.com/media/D8E_foRXkAAtbaL.jpg,NA,NA,NA,NA,NA,NA,poc,minority,native american,native american,NA,NA
1158609265017446405g,Trump was told not to come here to Pittsburgh after the Synagogue shooting but he did anyway! We did not want him here‼️ WHY WOULD EL PASO WANT HIM? HE CREATED THE RACISM THAT CAUSED THIS ATTACK‼️ https://t.co/AToxvsX4r6,http://pbs.twimg.com/media/EBQ0-9GXkAEoiF0.jpg,NA,NA,NA,NA,NA,NA,racism,minority,NA,NA,NA,NA
1088057499146698753g,@realDonaldTrump A border wall is no immigration reform and your bill full of poison pills @LindseyGrahamSC @presssec @SenateGOP @GOPLeader YOU HAD TWO YEARS. COULDNT GET IT DONE. NOW YOU TAKE HOSTAGES. @senatemajldr HAS ABDICATED ANY LEADERSHIP OF SENATE @SenatorCollins @ChuckGrassley @VP https://t.co/owPcjvWnO9,http://pbs.twimg.com/media/DxmOhsdWkAIQOac.jpg,bi,bisexual,NA,NA,NA,NA,border wall,hispanic,immig,immigrant,immigration,immigrant
1151839822853677056g,@pastorlocke If you don’t like being called a racist then stop being one https://t.co/1wYVu8tv95,http://pbs.twimg.com/media/D_woNTyXsAEklsL.jpg,NA,NA,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1165587439194451968g,@NoahRem I figured out my inner Asian from last night... #TeamTackle #NotKimJungUn #ButBetter ;) https://t.co/1RbUMgo5dX,http://pbs.twimg.com/tweet_video_thumb/ECz_lw2WsAAUT_6.jpg,NA,NA,NA,NA,NA,NA,asian,asian,NA,NA,NA,NA
1086255621522030592g,@SpeakerPelosi #BuildTheWall https://t.co/yudIOum738,http://pbs.twimg.com/media/DxMnuqKWwAAlGnu.jpg,NA,NA,NA,NA,NA,NA,buildthewall,hispanic,NA,NA,NA,NA
1151247205912764418g,@KellyannePolls KELLYANNE CONWAY IS A RACIST TOO. GO BACK TO THE COUNTRY YOU CAME FROM!!! https://t.co/YQq0pVcERg,http://pbs.twimg.com/tweet_video_thumb/D_oNOpYXYAUGcuT.jpg,NA,NA,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1086739427450179584g,"Ok, everybody in Twitter-ville...you know what you need to do. All these little Shits in MAGA hats need to know there's repercussions for such flagrant &amp; disgraceful disrespect for Native Americans. https://t.co/7avuauzivZ",http://pbs.twimg.com/media/DxTfvoWUcAAzkdu.jpg,NA,NA,NA,NA,NA,NA,native american,native american,native americans,native american,NA,NA
1156283027363979267g,"Yes, we do. Trump is demonstrably a racist. https://t.co/DoExIH4kHJ",http://pbs.twimg.com/media/EAvxSJ_W4AYsfS1.jpg,NA,NA,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1081573876080017409g,@LouDobbs America wants a strong southern border wall! https://t.co/ek74S4rHtP,http://pbs.twimg.com/media/DwKFsNbX4AE_56L.jpg,NA,NA,NA,NA,NA,NA,border wall,hispanic,NA,NA,NA,NA
1090232866229837824g,Pay attention to what is being said in Iowa! This woman wants to gut our health care and has no intention of negotiating on border security in good faith! She MUST be defeated!! @RealCandaceO @realDonaldTrump @DonaldJTrumpJr @seanhannity @marklevinshow @IngrahamAngle https://t.co/fipZIyQt4H,http://pbs.twimg.com/media/DyFJAqFU0AAGIlU.jpg,NA,NA,NA,NA,NA,NA,border security,hispanic,NA,NA,NA,NA
1147196619164717059g,This shit here is racist af. It’s amazing how little black girls aren’t allowed to have this because we live in a white washed society. https://t.co/TeRuPzcwjB,http://pbs.twimg.com/media/D-upPnkWwAEJKcB.jpg,NA,NA,NA,NA,NA,NA,black girl,black,black girls,black,racist,minority
1089531554131410944g,Alyssa has appropriated @RealCandaceO culture then blocked her in Twitter. Please make this go viral for Candace!!! Get her message out! Hollywood is racist! @realDonaldTrump @JesseBWatters #BLEXIT @seanhannity @marklevinshow @IngrahamAngle https://t.co/nMwDZesJ2B,http://pbs.twimg.com/media/Dx7LK9LU8AARttf.jpg,NA,NA,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1152468908777070592g,"@hredriders It's Old School liberal bullshit! They tried that stupid manhole peoplehole crap in the 70s. They were laughed off the face of the earth back then. It's the old lesbo, gay crap again. The women burned their bras in public etc. Morons libs make younger moron libs. https://t.co/2zi84CiLdE",http://pbs.twimg.com/media/D_5kXRIWwAA9JbE.jpg,gay,gay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1088451120140185602g,@marklevinshow #BUILDTHEWALL &amp; #CRIMEWILLFALL https://t.co/JPC3bFCgVK,http://pbs.twimg.com/media/Dxr0hS_VsAUYJur.jpg,NA,NA,NA,NA,NA,NA,buildthewall,hispanic,NA,NA,NA,NA
1165989750462959616g,Convicted criminal and all around racist cartoon villain Joe Arpaio is seeking a 7th term as sheriff of Maricopa County https://t.co/xfazFPCVi9,http://pbs.twimg.com/tweet_video_thumb/EC5tfpYWwAEhLoO.jpg,NA,NA,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1084095986492997633g,"@ArizonaKayte @RuthieRedSox Clearly the enemy of the USA. Illegals are not here to MAGA. They are here to plunder, destroy, drug and kill us. They arrive by the thousands, hide behind women &amp; little kids, and dump them or just kill them. In the US they roam with gangs that sell drugs, rape &amp; kill. A wall?? https://t.co/V8cfR6LLYV",http://pbs.twimg.com/media/Dwt7jOZXcAEhbzY.jpg,NA,NA,NA,NA,NA,NA,illegals,immigrant,NA,NA,NA,NA
1094205299177803778g,Saturday #immigration cartoon https://t.co/xIHHBW5Z1z,http://pbs.twimg.com/media/Dy9l6yBW0AA_VQy.jpg,NA,NA,NA,NA,NA,NA,immig,immigrant,immigration,immigrant,NA,NA
1147202410219073536g,@Steph56Renee Racist. https://t.co/bTSnxcHMZL,http://pbs.twimg.com/tweet_video_thumb/D-uugkaU8AAsX62.jpg,NA,NA,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1091481053972348928g,@Guitfast il y a l'autre qui fait la promotion de l'islam https://t.co/dJVPUNh0pn,http://pbs.twimg.com/media/DyW4LhIUUAA91fI.jpg,NA,NA,NA,NA,NA,NA,islam,middle eastern,NA,NA,NA,NA
1082289921182834690g,"2 months later Ginsberg isn’t well enough to return to work. Day after surgery Ginsberg is voting the tie breaker against Trump’s travel ban 4 days later media reports she is working full time from the hospital File a complaint, force resignation #TooOld @POTUS @JudicialWatch https://t.co/vfm4Cp1UoV",http://pbs.twimg.com/media/DwUQ8YSVAAAVR8t.jpg,NA,NA,NA,NA,NA,NA,nsbe,black,NA,NA,travel ban,immigrant
