tweet_id,tweet_text,img_url,lgbtterm1,lgbtcat1,lgbtterm2,lgbtcat2,lgbtterm3,lgbtcat3,raceterm1,racecat1,raceterm2,racecat2,raceterm3,racecat3
1303897405109067777g,@SenTomCotton We know you're a closeted gay man Tommy boy. Your time in the barrel is coming. https://t.co/7ZXwjWNxAo,http://pbs.twimg.com/media/Ehhfx6VVoAUc8Yz.jpg,gay,gay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294492955718213632g,So men don’t wipe their ass because they think it’s gay? https://t.co/qUxwnaSygz,http://pbs.twimg.com/media/Efb2e4eUEAA0OuJ.jpg,gay,gay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225588740472614912g,"5Y""HOLE IN BUCKET (DEVELOPMENT)""plank if Streets burn all you developed before election""JAMIA/JNU/STUDENT/MUSLIM""combo🍕 of ""politicalCHANAKAYA"" fix ""NATIONAL-SECURITY""before filling""DEVELOPMENT"" https://t.co/YKt7An5Hd3 💰70y media,political corruption""We the poorIndian""elephant https://t.co/Hx9CkV5eTu",http://pbs.twimg.com/media/EQIqdqyWsAA9mfc.jpg,NA,NA,NA,NA,NA,NA,muslim,middle eastern,NA,NA,NA,NA
1292964275242360832g,"@KariTacoma @LoveAndyC I also miss Aviva, if only for calling Ramona white trash. Hahahaha that was classic https://t.co/xmiyJ7EIuT",http://pbs.twimg.com/tweet_video_thumb/EfGIJzeWkAIHZKk.jpg,NA,NA,NA,NA,NA,NA,white trash,white,NA,NA,NA,NA
1258423240449560577g,Thought he was in the Bahamas chilling with 2Pac 😂 https://t.co/OSwdF4bUCp,http://pbs.twimg.com/media/EXbRQ8nXQAENEAT.jpg,NA,NA,NA,NA,NA,NA,bahamas,black,hamas,middle eastern,NA,NA
1325291331254693888g,@therealjusting @FrogFromTheWell @BridgetPhetasy Did you loose family because he hated a black man so much he spent his time in the highest office in the land destroying the previous admins work?! https://t.co/nX2PDmxOhR,http://pbs.twimg.com/media/EmRhcPfWMAENDQr.jpg,NA,NA,NA,NA,NA,NA,black man,black,NA,NA,NA,NA
1288276370477506567g,#Branson passing a mask ordinance is making a bunch of ignorant hillbillies very mad. #WearAMaskSaveALife #TrumpStupidityKills #MAGAMorons https://t.co/4zysnZ2dsw,http://pbs.twimg.com/media/EeDghmBWAAAFG2V.jpg,bi,bisexual,NA,NA,NA,NA,hillbillies,white,NA,NA,NA,NA
1303802118726447109g,Slaves carried morality in their heads 1000 years?🤔🤔🤔 https://t.co/DbuDi6dvzt,http://pbs.twimg.com/media/EhgJHbDWsAAaA3F.jpg,NA,NA,NA,NA,NA,NA,slaves,black,NA,NA,NA,NA
1269244977600659456g,Wake up and realize you are getting played. Every four years #BlackLivesMatter shows up. Check the pattern. Always when it’s close to election time. Don’t you find that odd? #WalkAway https://t.co/SiMbZbQ0it,http://pbs.twimg.com/media/EZ1DlCVXsAAMk_M.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,NA,NA
1246431977605074948g,In today's and I Oop News. Talcum X.... I mean @shaunking has once again had his fraudulent wig snatched. Receipts attached. What say ye #BlackTwitter ? https://t.co/p2HYDXXZu0,http://pbs.twimg.com/media/EUw3RdwXYAA5waQ.jpg,NA,NA,NA,NA,NA,NA,blacktwitter,black,NA,NA,NA,NA
1305179203709566982g,NO RACISM UNDER THESE FLAGS. THINK ABOUT IT AMERICA * NO QUESTIONS ASKED* https://t.co/PZZDrgvjDf,http://pbs.twimg.com/media/EhztidAWkAYREbL.jpg,NA,NA,NA,NA,NA,NA,racism,minority,NA,NA,NA,NA
1218792415915581440g,Facts 😂😂😂😂 Nigga wasn’t lying when he said this #PowerTV https://t.co/vrEHsOBnEn,http://pbs.twimg.com/tweet_video_thumb/EOoFPBkX4AEyXQP.jpg,NA,NA,NA,NA,NA,NA,nigga,black,NA,NA,NA,NA
1266455621324267520g,#BlackLivesMatter https://t.co/TSGb1Actwi,http://pbs.twimg.com/media/EZNarRbUcAAdyaB.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,NA,NA
1266860342161764354g,"@GovTimWalz THIS IS NOT ABOUT RACISM, ITS ABOUT ENTITLEMENT. INFERIORITY COMPLEX ON A GRAND SCALE...😳🤔😡🏹 #CircusClowns 🤡🎪 https://t.co/udTPUvYeGp",http://pbs.twimg.com/media/EZTKwq6UwAEAOLI.jpg,NA,NA,NA,NA,NA,NA,racism,minority,NA,NA,NA,NA
1260802682199126018g,#MAGA #Trump2020 #StraightPrideParade #SaveTheBabies #draintheswamp #BuildTheWall #AmericaFirst #FourMoreYears #Happy420 #COVID #cnn #FOX #MarchForLife #JoeBidenHasDementia https://t.co/zWnpq0TuKV,http://pbs.twimg.com/media/EX9FWd0XYAAc0Bz.jpg,bi,bisexual,NA,NA,NA,NA,buildthewall,hispanic,NA,NA,NA,NA
1252982951400353794g,Texas Governer says that’s it’s okay that people will die cause other things are more important than living. But understand that this will most likely not effect him and and his loved ones but everyone else (minorities and low income). They don’t care about us 🤷🏽‍♀️ https://t.co/Ye3RAanCBQ,http://pbs.twimg.com/ext_tw_video_thumb/1252982531894493185/pu/img/dtr69Igx4GPD_qae.jpg,NA,NA,NA,NA,NA,NA,minorities,minority,NA,NA,NA,NA
1269827259982110720g,@Sifill_LDF Let the World Take the Test. Are you Racist ? https://t.co/ouTbuHKcpN,http://pbs.twimg.com/ext_tw_video_thumb/1266354918815944705/pu/img/r05yceB684-Cttek.jpg,NA,NA,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1307706559519166464g,"If you want to wake negroes up, just don't bash religion. Show them something better than religion. https://t.co/Ux5NHcMnRv",http://pbs.twimg.com/media/EiXoL4lWoAIL3cq.jpg,NA,NA,NA,NA,NA,NA,negro,black,negroes,black,NA,NA
1265159590678839297g,Oh let's not forget 2017 we found out that Blacks in Chicago see the most bike tickets...some versions of Amy Cooper have guns https://t.co/CFvPCIo5JC,http://pbs.twimg.com/media/EY6_70vXQAYyfLH.jpg,bi,bisexual,NA,NA,NA,NA,blacks,black,NA,NA,NA,NA
1337539028632162306g,@IvankaTrump Fake Jews https://t.co/JWmilt2PXb,http://pbs.twimg.com/media/Eo_kqF1XIAQrdac.jpg,NA,NA,NA,NA,NA,NA,jews,jewish,jew,jewish,NA,NA
1259228969808740352g,"These individuals became the homesteaders that settled in Josephburg &amp; surrounding areas. Photo:Josephburg's first school, class picture -c.1900 #strathma #strathco #shpk #museumfromhome #albertahistory #germanlanguage #poland #galécia #immigrants #history #josephburg https://t.co/BLNn7GAsgy",http://pbs.twimg.com/media/EXmuEk1UwAAyWEB.jpg,NA,NA,NA,NA,NA,NA,immig,immigrant,immigrant,immigrant,immigrants,immigrant
1271775778770956288g,@justinperickson @maryhasjams @jammlinn @f_ficklin @RealCandaceO This is her character 🤦🏽‍♂️🤣🤣 I could care less about her or BLM money *shrugs* Neither pay my bills! I’m only asking is this true? Is this her? The pivot and deflect game is hilarious 🤣 https://t.co/Ea3ASr8gHY,http://pbs.twimg.com/media/EaZBU6oWAAA1p8c.jpg,bi,bisexual,NA,NA,NA,NA,blm,black,NA,NA,NA,NA
1237010795667640320g,#BlackCommunity love ourselves &amp; value. Our lives a lot more and NOT only when a whiteman kills us https://t.co/mtyRSLApF9,http://pbs.twimg.com/media/ESq-wkSX0AEmSHr.jpg,NA,NA,NA,NA,NA,NA,blackcommunity,black,NA,NA,NA,NA
1287488676709249024g,@HomelandKen Lying Traitor. @potus is #PutinsPuppet #PortlandProtest #GestapoTrump will not prevail. Wrong side of history. #VoteBlueToEndThisNightmare Only whites get the second amendment in your #RacistTrump #RacistGOP https://t.co/QJ3QQWzIOJ,http://pbs.twimg.com/media/Ed4UH9uWAAAQLPT.jpg,NA,NA,NA,NA,NA,NA,racist,minority,NA,NA,whites,white
1291477743897468928g,It will probably come with the Middle Class tax cut he promised to enact before the 2018 elections. I'm still waiting! #VoteBlueToSaveAmerica #VoteBlueToEndThisNightmare #VoteBlue2020 #VoteBidenToSaveAmerica #VoteBiden2020 #BlackLivesMatter #AmericaOrTrump #TrumpIsUnwell https://t.co/esCWbl5GXR,http://pbs.twimg.com/media/EexAKd-U4AA0SV1.jpg,bi,bisexual,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,NA,NA
1226554750935527424g,@realDonaldTrump Yes the president has caused more RACISM in this country than any other president in history!! People now feel they have the right to take out their cell phone and confront ppl of color wherever they may be and call them RACIST NAMES AND CALL THE POLICE FOR NO REASON!! https://t.co/ImMo7R5lSz,http://pbs.twimg.com/media/EQWZChzUcAYsFI7.jpg,NA,NA,NA,NA,NA,NA,racism,minority,racist,minority,NA,NA
1266417949939810305g,"Especially facebook who for several yrs now has choose itself as an aditor with a viewpoint for d terrorist nigerian state against Biafrans views as they regularly get blocked,banned &amp; restricted from commenting for over 30days! President Trump thank u for stopping this madness! https://t.co/H6OkDqwtxn",http://pbs.twimg.com/media/EZM4aDqWAAEH_rN.jpg,bi,bisexual,NA,NA,NA,NA,nigeria,black,nigerian,black,NA,NA
1321966329021300742g,@small4lyfe @TheRightMelissa @kkaugare @LilTunechi @realDonaldTrump @POTUS @chelseahandler @JoeBiden Joe Biden is the biggest racist in American politics. https://t.co/qduVOThehx,http://pbs.twimg.com/media/EliRXlmXYAA47s3.jpg,bi,bisexual,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1240060891078504448g,@shxwnking @sydaussi This nigga wild https://t.co/jxWHUjmbkk,http://pbs.twimg.com/tweet_video_thumb/ETWUyiKUEAA1bS9.jpg,NA,NA,NA,NA,NA,NA,nigga,black,NA,NA,NA,NA
1280137142564519937g,"ATLANTA MAYOR SAID IT GOOD .BLM WONT HAVE SUPPORT OR A AGENDA BECAUSE THEY HAVE NO AGENDA BUT TO LOOT,DESTROY,AND KILL EACH OTHER . CHICAGO GOOD EXAMPLE. BLACK ON BLACK KILLINGS AND NO END .WHERES THE BLM ?? IN SAFE EASY LIBERAL CITIES .ALL LIVES MATTER NOW https://t.co/GyFtdrsr3y",http://pbs.twimg.com/media/EcP18UCWsAAd_-f.jpg,NA,NA,NA,NA,NA,NA,blm,black,NA,NA,all lives,white
1233700408478109696g,"@SinlineaMx Verdades a medias y mentiras, el interferon cubano-chino es parte del tratamiento junto a 30 medicamentos más y otros en periodo de prueba para tratar los síntomas del #Coronavid19 《no es la cura definitiva》, ¡No existe! Aún, y el intA2 es de elaboración china y cubana. https://t.co/VJvRDjlhtE",http://pbs.twimg.com/media/ER77-YkXkAAIBV_.jpg,terf,transgender,NA,NA,NA,NA,cuban,black,NA,NA,cubano,black
1239076369474162688g,"""s0LusY0ng meDiKaL, hiNdi miLiTaR"" gad. what a shame. our (Filipino) mentality really sucks big time. at. times. like. this. 😕 why can't you cooperate and do what is right? isn't that hard? (ctto for the photo) (i ain't dds as well) https://t.co/Es1tGiIT63",http://pbs.twimg.com/media/ETIVY4OWkAA8jL8.jpg,bi,bisexual,NA,NA,NA,NA,filipino,asian,hindi,asian,NA,NA
1265496997156585474g,"My heart is heavy tonight. I won’t share the video, because I know it’s traumatic for my black and brown siblings to see yet another Black man killed. https://t.co/NDVdQoOcV9",http://pbs.twimg.com/media/EY_yzWPXgAI6ASv.jpg,NA,NA,NA,NA,NA,NA,black man,black,NA,NA,NA,NA
1256491993343066113g,@maxberger Meanwhile PoC that told folk about the covertly racial undertones of these “protests” are sitting here like: https://t.co/z9dV1QNlUl,http://pbs.twimg.com/tweet_video_thumb/EW_0yVIWsAAeL4K.jpg,NA,NA,NA,NA,NA,NA,poc,minority,NA,NA,NA,NA
1324072802333433862g,A trump supporter attacked me on Instagram for saying I unfollowed people posting racist media https://t.co/dh7N3Aq5sj,http://pbs.twimg.com/media/EmANMeFW0AIyCPX.jpg,NA,NA,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1263270967981281288g,"😂😂Jordan did complained to the refs but he wasn’t crying either, he was basically threatening to beat they ass is they didn’t get his calls plus 90’s was more physical where you can Closeline or elbow a nigga back then lol https://t.co/4GkIBWPaKP",http://pbs.twimg.com/media/EYgKP__WoAI830w.jpg,NA,NA,NA,NA,NA,NA,nigga,black,NA,NA,NA,NA
1223732430894317568g,@2LarryJohnson7 At least you got athletes ... Us crackers get this syfy honkey https://t.co/3tuvM3azjY,http://pbs.twimg.com/ext_tw_video_thumb/1223732360736149504/pu/img/yEUY8KOWQAYwLK6_.jpg,NA,NA,NA,NA,NA,NA,honkey,white,NA,NA,NA,NA
1250413853197959168g,"@BillGates @WHO Nothing can be so dangerous in d world rightnow than a😈Bill Gates👽with vaccines using corrupt WHO,chan Zukerberg initiative,Chinese communist party,big pharma's &amp;Dr Fauci to comit global murder!take ur fucking Gates fundation&amp; ur horrible blood thirsty face&amp;feet out of Africa! https://t.co/Kq37fVzXhp",http://pbs.twimg.com/media/EVpcxc0X0AEBsYF.jpg,bi,bisexual,NA,NA,NA,NA,chinese,asian,NA,NA,NA,NA
1225877756409413633g,"@5THCONSCIOUS actually NVM he says ""I like darkskin I love her melanin"" on Element https://t.co/pFdITk6lYQ",http://pbs.twimg.com/tweet_video_thumb/EQMxUDfWsAEl1KX.jpg,NA,NA,NA,NA,NA,NA,darkskin,black,NA,NA,NA,NA
1261917087695425536g,@KoreanAncap @sowingHK Yeah. They hate us Jews too! Look👇👇 I posted history. Too much.👇👇 https://t.co/wFJfL5vo0D,http://pbs.twimg.com/media/EYM65tqUYAIZz4g.jpg,NA,NA,NA,NA,NA,NA,korean,asian,jews,jewish,jew,jewish
1274724499397545987g,#BlueLivesMatter #BackTheBlue https://t.co/0Ibuby9hXs,http://pbs.twimg.com/media/EbC7K-ZUEAcucnR.jpg,NA,NA,NA,NA,NA,NA,backtheblue,black,bluelivesmatter,black,NA,NA
1335003865368977410g,I need my sisters to drop. I cannot afford any more kids!!! What’s the point of being a 10 star queer if you still dealing with Hetero responsibilities 😭😭😭 https://t.co/qov228wQWb,http://pbs.twimg.com/tweet_video_thumb/Eobi7tnW4AUrtf7.jpg,bi,bisexual,queer,lgbtq+,NA,NA,NA,NA,NA,NA,NA,NA
1229302173277851649g,"#BlackTwitter To ALL Racists: When you get caught, well...BEING RACIST. Please stop apologizing for what you are. It's a Hate Crime. 😏 Signed, The Black Delegation https://t.co/FzHagMY8fh",http://pbs.twimg.com/media/EQ9bz2oX0AA8KFz.jpg,NA,NA,NA,NA,NA,NA,blacktwitter,black,racist,minority,NA,NA
1225911353736601601g,@watt4prez @JustWhatNowWhy @PaulaKazimira @AngrierWHStaff THAT IS WHY KNUCKLE DRAGGING TRUMP SUPPORTERS CONNECT WITH THIS #ILLEGITIMATE PRESIDENT BECAUSE THEY ARE TRAILER TRASH CRACK WHORES!! https://t.co/o5xaI00Z8t,http://pbs.twimg.com/media/EQNP3krXkAAZE7C.jpg,NA,NA,NA,NA,NA,NA,trailer trash,white,NA,NA,NA,NA
1328367147718991876g,"The great Carter G Woodson. As a fierce lover of African American history one of the thing that saddens me, we put Sports more on a pedestal then we do our own higher-education, but the two go hand-in-hand it's great to be athletic but know who you are HUman, no Who You Are! https://t.co/Tw0o0McUVg",http://pbs.twimg.com/media/Em9O4ZUW8AESFuw.jpg,NA,NA,NA,NA,NA,NA,african american,black,NA,NA,NA,NA
1225282621099462656g,@CleopatraLament @IAMSAFAREE Lmfaoooo like under the nigga post at that https://t.co/zOytT4vVbf,http://pbs.twimg.com/media/EQEUDESVUAAMG3V.jpg,NA,NA,NA,NA,NA,NA,nigga,black,NA,NA,NA,NA
1267857060600795136g,#BlackLivesMatter https://t.co/HOCFTXeJwX,http://pbs.twimg.com/media/EZhVRiKU8AAjLAn.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,NA,NA
1268724506547441664g,Racist white people be like... https://t.co/0Zc99rM6vH,http://pbs.twimg.com/media/EZtqNqFWsAIZ5I8.jpg,NA,NA,NA,NA,NA,NA,racist,minority,white people,white,NA,NA
1218705711133331458g,@trumptwentyj @JoanofAmerica LOL...#Trump2020 #MAGA #BuildTheWall #termlimits #WeThePeople #DrainTheSwamp https://t.co/YAb0X9MwEl,http://pbs.twimg.com/media/EOm2YevUUAAGM5X.jpg,NA,NA,NA,NA,NA,NA,buildthewall,hispanic,NA,NA,NA,NA
1225100563576213507g,"""Love takes off masks that we fear we cannot live without and know we cannot live within."" James Baldwin was a queer Black American author whose work centered the intersections of race and sexuality. Learn more at https://t.co/fyq7oXw5LS #BlackHistoryMonth #blacklgbthistory https://t.co/p6Qlah95aR",http://pbs.twimg.com/media/EQBueDJWkAMmiR5.jpg,queer,lgbtq+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1271632726815358976g,"#Starbucks is reversing its position that had prohibited employees from wearing paraphernalia, such as T-shirts or pins, supporting the ""#BlackLivesMatter"" movement https://t.co/9pGmouMetL",http://pbs.twimg.com/media/EaW_OSfXkAAmesc.jpg,bi,bisexual,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,NA,NA
1224668211959996416g,"2.4.20 @maejemison Mae Carol Jemison is an American engineer, physician, and former NASA astronaut. She became the first black woman to travel into space when she served as a mission specialist aboard the Space Shuttle Endeavour. #BlackHistoryMonth https://t.co/gUsSUHG5fz",http://pbs.twimg.com/media/EP7lPynWoAAmw-o.jpg,NA,NA,NA,NA,NA,NA,black woman,black,NA,NA,NA,NA
1258489823591116801g,"I am so sick of this bullshit world, the fucking racism, the abuse of power, the sorry excuse system that fucks black people and sucks white people’s dicks. #AhmaudAubrey https://t.co/luVpp7UZSv",http://pbs.twimg.com/media/EXcN0jFXkAsxHmf.jpg,NA,NA,NA,NA,NA,NA,black people,black,racism,minority,white people,white
1216019209102036994g,"A reminder about the #Iranian sponsored al Quds day in #Canada and what lovely people we see because of #JihadiJustin They are traitors that #AntiSemitic unethical #TraitorTrudeau idolizes, hence they’re allowed free reign This and #PrimeEvil must be stopped with #JailJustin https://t.co/ScABQwPWAJ",http://pbs.twimg.com/media/EOArBNeUwAAiem5.jpg,NA,NA,NA,NA,NA,NA,irani,middle eastern,iranian,middle eastern,jihad,middle eastern
1276392099525439488g,@Genemey56 @R2geek Proud black Confederate Soldiers. Destroying black history. Get some history lessons. Making a mockery of respecting black heritage as black Soldiers died fighting for the Confederate south. https://t.co/2ZrS4WBSQ4,http://pbs.twimg.com/media/Eban2GMU8AI1IzD.jpg,NA,NA,NA,NA,NA,NA,black history,black,NA,NA,NA,NA
1266837043998420992g,@realDonaldTrump The Racist/Bigot in Chief is doing everything he can to invite race riots across America. He sees this as something that will energize his dwindling base of racists. Don’t fall for this. https://t.co/VVjPGHlLfd,http://pbs.twimg.com/media/EZS1jR6VcAAJTB_.jpg,bi,bisexual,NA,NA,NA,NA,racist,minority,NA,NA,racists,minority
1291889316273303552g,#racism #racisminamerica #racismisreal #socialinjustice #injustice #racialequality #racialinjustice #discrimination #poc #peopleofcolor #policebrutality #muststop #kneel #kneeling https://t.co/rSevuqnyX5,http://pbs.twimg.com/media/Ee22e2fWAAAFfHf.jpg,NA,NA,NA,NA,NA,NA,policebrutality,black,poc,minority,racism,minority
1256014971235958803g,Why yall mad at AK for being a horny single nigga?🤣 https://t.co/CwuLhweYa2,http://pbs.twimg.com/media/EW5C9MSWsAAi8Gz.jpg,NA,NA,NA,NA,NA,NA,nigga,black,NA,NA,NA,NA
1282314728430342144g,@SenatorLoeffler Black lives matter isn't canceling anyone..your words are trying to limit free speech and protesting when they disagree with them and your new god Mr.TRUMP. I'm white and believe BLACK LIVES MATTER ALL LIVES MATTER PROTESTING AND SPEAKING OUT FOR A CAUSE IS NOT PARTISON https://t.co/4ZwDznqa6q,http://pbs.twimg.com/tweet_video_thumb/EcuycbbXsAEUqPk.jpg,NA,NA,NA,NA,NA,NA,black lives,black,NA,NA,all lives,white
1300393887941431301g,#fax they ALL fit it !! 🖕🏽Kops❗️#BLM https://t.co/6eOfkruFdg,http://pbs.twimg.com/media/EgvtVqLWAAA4yTj.jpg,NA,NA,NA,NA,NA,NA,blm,black,NA,NA,NA,NA
1266886475079090183g,today was honestly one of the most powerful things I have experienced #BlackLivesMatter https://t.co/q6kMY4xy4L,http://pbs.twimg.com/media/EZTifWbWkAEFO3N.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,NA,NA
1230988289768906755g,Nobody: White people: Black folks say when we get in the car and it's cold outside: SHIT!!!! 🥶 https://t.co/gADBXdAvHn,http://pbs.twimg.com/tweet_video_thumb/ERVZUbRWAAINpKq.jpg,NA,NA,NA,NA,NA,NA,white people,white,NA,NA,NA,NA
1271075396616929280g,@Qute_Anon_Babe @soloyochapin @dvillella @realDonaldTrump Whose father was arrested after a KKK gathering? Whose charity was shut down for stealing from kids with cancer? Whose university was shut down for fraud? https://t.co/egV9ENYTgi,http://pbs.twimg.com/media/EaPEVYJXkAAS-yg.jpg,NA,NA,NA,NA,NA,NA,kkk,white,NA,NA,NA,NA
1266822008425402375g,THIS WHAT THE NEWS WONT SHOW US THEY MAKE US LOOK LIKE SAVAGES. #georgesfloyd #BlackLivesMatter #protests @CNN @ABC @FoxNews https://t.co/dXAl2TLo6m,http://pbs.twimg.com/media/EZSn2tdWAAM0xkE.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,NA,NA
1331273946201812993g,"President-elect #JoeBiden on Monday unveiled a slate of top foreign policy and national security picks, including the first woman to lead the #US intelligence community and first Latino to helm the Department of Homeland Security. Cuban-born Alejandro Mayorkas https://t.co/vk8O0wFMN2",http://pbs.twimg.com/media/EnmimH-W8A8V2k6.jpg,bi,bisexual,NA,NA,NA,NA,cuban,black,latino,hispanic,NA,NA
1341024977148129280g,"And the Award for DumbA$$ of 2020 goes to.... THIS Guy👇 W-T-F was he thinking... It musta been a Redneck, Here, Hold my Beer Moment or Something...😁 https://t.co/bzlUM0JHBg",http://pbs.twimg.com/media/EpxHHB0XcAEKNBx.jpg,NA,NA,NA,NA,NA,NA,redneck,white,NA,NA,NA,NA
1300119890083315712g,#BLM #blacklivesmatter https://t.co/SGICgQGdjO,http://pbs.twimg.com/media/Egr0Jj9XgAUAk7Q.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,blm,black
1262155327736176640g,@realDonaldTrump Plz help Yemen 🇾🇪 https://t.co/KZo0rNycv8,http://pbs.twimg.com/media/EYQTlHcUYAAp0Ml.jpg,NA,NA,NA,NA,NA,NA,yemen,middle eastern,NA,NA,NA,NA
1303790982429921282g,Still fucking true today!!!!! Listening to Niggers vs. The Police (Remastered Version) by Richard Pryor on @PandoraMusic https://t.co/2rUuGWuFpw https://t.co/6IWh8PumwY,http://pbs.twimg.com/media/Ehf-_T6WsAEy0pp.jpg,NA,NA,NA,NA,NA,NA,nigger,black,niggers,black,NA,NA
1334971416563867648g,BLACK MAN ORDERS PACKAGES FROM THE BLACK MARKET 🤣🤣 YALL GO RUN THAT UP FOR ME!!! LINK IN MY BIO 🚨🚨🚨 https://t.co/b1zQrreUJS,http://pbs.twimg.com/media/EobFbaoW4AAnUQo.jpg,bi,bisexual,NA,NA,NA,NA,black man,black,NA,NA,NA,NA
1238605602332573703g,"Black girls, no girls or boys for that matter, should ever believe they are ugly. We have to love and celebrate the beauty, talent and uniqueness in all children. And if no one else told you today, I want you to know, you’re beautiful. ♥️ #BlackIsBeautiful #WomensHistoryMonth https://t.co/k34sbsZtIe",http://pbs.twimg.com/ext_tw_video_thumb/1238605354637955075/pu/img/kQJ2PdKMCQSP6sAA.jpg,NA,NA,NA,NA,NA,NA,black girl,black,black girls,black,blackisbeautiful,black
1269516921327796225g,#Capitalist #Capitalists #Capitalism #CapitalismKills #Socialist #Socialists #Socialsim #BLM #BlackLivesMatter #Providence #Providenceprotest #Protests #Protest #ProvidenceRI https://t.co/8jOuep6AYj,http://pbs.twimg.com/media/EZ466MlWoAElWAF.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,blm,black
1267157859860692993g,"Indeed, this is that inflection point where they exploit racial violence and politically declare the left &amp; Blacks terrorist. https://t.co/Kra3CXd42e",http://pbs.twimg.com/media/EZXZWf_XQAI7Jbh.jpg,NA,NA,NA,NA,NA,NA,blacks,black,NA,NA,NA,NA
1274379167761600513g,Point Blank PERIODT!!!! #BLM MOTHER FUCKERS!!!! https://t.co/nwSEOWVAeC,http://pbs.twimg.com/media/Ea-BF7kWkAIA8PX.jpg,NA,NA,NA,NA,NA,NA,blm,black,NA,NA,NA,NA
1279820310674501633g,Reminder: Kanye West said slavery was a choice. Now he's pulling a Jill Stein to help Trump. How many times does he have to sell out for people to realize he's a race traitor! #kanyewestisoverparty #CancelKanye https://t.co/lehtxSTSWM,http://pbs.twimg.com/media/EcLVx4jUEAE_oGs.jpg,NA,NA,NA,NA,NA,NA,slavery,black,race traitor,minority,NA,NA
1290643668517498884g,"I don't care if you're Black, White, Latino. wherever you come from No 4-year-old child should be placed on a hot concrete floor face down. A 4 year old was a Threat ? You don't need police training, you need Common sense . 😡😡 #AllLivesMatter #Police https://t.co/0ktTu3cD0B https://t.co/Uh2KJTHqL1",http://pbs.twimg.com/media/EelJk0tWkAQi4K7.jpg,NA,NA,NA,NA,NA,NA,latino,hispanic,alllivesmatter,white,NA,NA
1298682282392326144g,@JoeBiden Got your KKK buddies do you? Scum ass LIER https://t.co/bSmdLGlgtc,http://pbs.twimg.com/media/EgXYpf7WkAAzy96.jpg,bi,bisexual,NA,NA,NA,NA,kkk,white,NA,NA,NA,NA
1321514515100520448g,"It is heartwarming to see Browns, Whites and Robots live together in peace ☮️ #Election2020 https://t.co/Nz7meevyHS",http://pbs.twimg.com/media/Elb2cluXgAELkd7.jpg,NA,NA,NA,NA,NA,NA,whites,white,NA,NA,NA,NA
1324051522334781442g,"@GovernorTomWolf You'd think you would cheat f Trump to make sure your fracking, oil, gas and, perhaps coal industries, would stay in business. I guess Biden offered you enough $$ to betray your citizens. Hopefully, BLM and Antifa make an extended visit to your state. #VoterFraudPA https://t.co/x5ILS7TVS6",http://pbs.twimg.com/media/El_518VU0AAl_Bd.jpg,bi,bisexual,terf,transgender,NA,NA,blm,black,NA,NA,NA,NA
1212983245626843137g,"@IlhanMN I’m sure if the President needs advice on how to steal from his campaign, marry his brother after committing immigration fraud, commits adultery, then has to PAY his new love with tax payer monies OR raise funds for terrorist groups—he knows where you are. https://t.co/Cofpw3h0kM",http://pbs.twimg.com/media/ENVh1JtXYAACJqr.jpg,NA,NA,NA,NA,NA,NA,immig,immigrant,immigration,immigrant,NA,NA
1225571425156837378g,@realDonaldTrump Really? You think that's how blacks see it? This is what we saw. And this is what you did to us at the beginning of Black History month. You clearly let us know how you feel about us. Limbaugh is known for his racist rants and you did this. No respect for you. https://t.co/igVVgVsuDQ,http://pbs.twimg.com/media/EQIatpTU0AAFUY8.jpg,NA,NA,NA,NA,NA,NA,black history,black,blacks,black,racist,minority
1267222518299013126g,"Support protesters any way you can, if you have the means to please donate funds to organizations like @BKBailFund ✊🏾✌🏿🖤 #JusticeforBreonnaTaylor #JusticeforAhmaudArbery #JusticeForGeorgeFloyd #BlackLivesMatter https://t.co/U4BGwqSsYk",http://pbs.twimg.com/media/EZYUKT6WoAYvDm0.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,NA,NA
